,Name,Brand,Price,Rating,Processor_brand,Processor_name,Processor_variant,Processor_gen,Core_per_processor,Total_processor,Execution_units,Low_Power_Cores,Energy_Efficient_Units,Threads,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_GB,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system
293,Asus TUF Gaming A15 2022 FA577RE-HN055WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,72000,4.35,AMD,AMD Ryzen 7,6800H,6.0,8.0,,,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050 Ti,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
294,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),Apple,119990,4.0,Apple,Apple M2 Apple M2 Chip,,,8.0,,,0.0,0,,8,,256, SSD,10 Core GPU,Apple,,False,13.3,2560,1600,226.98,False,Mac OS
295,Asus VivoBook 15 X515MA-BR011W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),Asus,21790,4.3,Intel,Intel Celeron ,N4020,,2.0,,,0.0,0,2.0,4,,256, SSD,Intel UHD Graphics 600,Intel,,False,15.6,1366,768,100.45,False,Windows 11 OS
296,Dell Latitude 3410 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),Dell,47999,4.65,Intel,Intel Core i5,10210U,10.0,4.0,,,0.0,0,8.0,8,DDR4,512, SSD,Intel HD,Intel,,False,14.0,1366,768,111.94,False,Ubuntu OS
297,HP Spectre x360 14-ef2035TU Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home),HP,146990,4.25,Intel,Intel Core i7,1355U,13.0,10.0,2.0,8.0,0.0,0,12.0,32,LPDDR4X,1000, SSD,Intel Iris Xe Graphics,Intel,,False,13.5,3000,2000,267.08,True,Windows 11 OS
298,HP Omen 14-fb0007TX Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,174999,4.65,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,16,LPDDR5X,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,14.0,2880,1800,242.59,False,Windows 11 OS
299,HP Envy x360 15-fe0011TX Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),HP,120490,4.0,Intel,Intel Core i7,1355U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,LPDDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,True,Windows 11 OS
300,Lenovo Thinkpad E16 G1 21JN004DIG Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ DOS),Lenovo,42990,4.75,Intel,Intel Core i3,1315U,13.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,16.0,1920,1080,137.68,False,Windows 11 OS
301,HP 15-FC0029AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),HP,41990,4.55,AMD,AMD Ryzen 5,7520U,7.0,4.0,,,0.0,0,8.0,8,LPDDR5,512, SSD,AMD Radeon AMD,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS
302,Honor MagicBook X14 Pro 2024 ‎FRI-G56 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Honor,56990,4.0,Intel,Intel Core i5,13420H,13.0,8.0,4.0,4.0,0.0,0,12.0,16,LPDDRX4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS
303,MSI Stealth 14 AI Studio A1VGG-054IN Gaming Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,229990,4.0,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,15.6,2880,1800,217.71,False,Windows 11 OS
304,MSI Cyborg 15 AI A1VEK-050IN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),MSI,107990,4.35,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
305,MSI Cyborg 15 AI A1VEK-051IN Gaming Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),MSI,99990,4.0,Intel,Intel Core Ultra,125H,,14.0,4.0,8.0,2.0,1,18.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
306,MSI Stealth 16 AI Studio A1VGG-057IN Gaming Laptop (Intel Core Ultra 9/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),MSI,249990,4.55,Intel,Intel Core Ultra,185H,,16.0,6.0,8.0,2.0,1,22.0,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS
307,MSI Prestige 16 AI Studio B1VFG 2024 Laptop ( Intel Core Ultra 9/ 32GB/ 1TB SSD/ Win11/ 8GB Graphics),MSI,189990,4.4,Intel,Intel Core Ultra,185H,,16.0,6.0,8.0,2.0,1,22.0,32,LPDDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS
308,Samsung Galaxy Book 4 360 NP750QGK-KG2IN Laptop (Intel Core 7 Processor 150U/ 16GB/ 512GB SSD/ Win11),Samsung,122990,4.55,Intel,Intel Core 7,150U,,10.0,2.0,8.0,0.0,0,12.0,16,LPDDR5,512, SSD,Intel Graphics,Intel,,False,15.6,1920,1080,141.21,True,Windows 11 OS
309,Samsung Galaxy Book 4 Pro 360 NP960QGK-KG2IN Laptop (Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11),Samsung,179990,4.4,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,16,LPDDR5X,1000, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS
310,MSI Prestige 13 AI Evo A1MG 2024 Laptop (Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11 Home),MSI,114990,4.25,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,16,LPDDR5,1000, SSD,Intel Arc Graphics,Intel,,False,13.3,2880,1800,255.36,False,Windows 11 OS
311,MSI Prestige 16 AI Studio B1VEG Laptop ( Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 6GB Graphics),MSI,159990,4.75,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,32,LPDDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,16.0,2560,1600,188.68,False,Windows 11 OS
312,Samsung Galaxy Book 4 Pro 14 NP940XGK-KG2IN Laptop (Intel Core Ultra 7/ 16GB/ 512GB SSD/ Win11),Samsung,139990,4.0,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,,False,14.0,2880,1800,242.59,True,Windows 11 OS
313,Samsung Galaxy Book 4 Pro 14 NP940XGK-KS1IN Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win11),Samsung,131990,4.45,Intel,Intel Core Ultra,125H,,14.0,4.0,8.0,2.0,1,18.0,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,,False,14.0,2880,1800,242.59,True,Windows 11 OS
314,Samsung Galaxy Book 4 Pro NP960XGK-KG1IN Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win11),Samsung,141990,4.1,Intel,Intel Core Ultra,125H,,14.0,4.0,8.0,2.0,1,18.0,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS
315,Samsung Galaxy Book 4 Pro NP960XGK-KG3IN Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11),Samsung,181990,4.2,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,32,LPDDR5X,1000, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS
316,Lenovo Thinkpad E14 20YES00K00 Laptop (AMD Ryzen 7 5800U/ 16GB/ 512GB SSD/ Win10),Lenovo,79999,4.3,AMD,AMD Ryzen 7,5800U,5.0,8.0,,,0.0,0,16.0,16,DDR4,512, SSD,AMD Raedon Graphics,AMD,,False,14.0,1920,1080,157.35,False,Windows 10 OS
317,Asus ROG Strix SCAR 16 2024 G634JZR-CM932WS Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 12GB Graph),Asus,289990,4.55,Intel,Intel Core i9,14900HX,14.0,24.0,8.0,16.0,0.0,0,32.0,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,12.0,False,16.0,2560,1600,188.68,False,Windows 11 OS
318,HP Pavilion 15-eh1147AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 1TB SSD/ Win11 Home),HP,60517,4.7,AMD,AMD Ryzen 7,5700U,5.0,8.0,,,0.0,0,16.0,16,DDR4,1000, SSD,AMD Radeon Radeon,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS
319,Acer Swift Go 14 SFG14-72T Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),Acer,83990,4.5,Intel,Intel Core Ultra,125H,,14.0,4.0,8.0,2.0,1,18.0,16,LPDDR5X,512, SSD,Intel Integrated ARC Graphics,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS
320,HP Spectre x360 16-aa0664TX Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),HP,195990,4.25,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,32,LPDDR5X,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,16.0,2880,1800,212.26,True,Windows 11 OS
321,HP Omen 16-xd0010AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),HP,115999,4.5,AMD,AMD Ryzen 7,7840HS,7.0,8.0,,,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,16.1,1920,1080,136.83,False,Windows 11 OS
322,Dell G15-5530 GN5530194YM001ORB1 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ RTX 3050 6GB Graph),Dell,102099,4.6,Intel,Intel Core i7,13650HX,13.0,14.0,6.0,8.0,0.0,0,,16,DDR5,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
323,Lenovo LOQ 15IRX9 83DV007JIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,84990,4.05,Intel,Intel Core i5,13450HX,13.0,10.0,6.0,4.0,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
324,Lenovo ThinkBook 14 21KG00AFIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),Lenovo,43990,4.4,Intel,Intel Core i3,1315U,13.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR5,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1080,157.35,False,Windows 11 OS
325,HP 15s-fr5010TU Laptop (12th Gen Core i5/8GB/ 512GB SSD/ Win11 Home),HP,48790,4.25,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS
326,Lenovo LOQ 15IAX9I 83FQ0009IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Lenovo,59990,4.25,Intel,Intel Core i5,12450HX,12.0,8.0,4.0,4.0,0.0,0,12.0,8,DDR5,512, SSD,Intel Integrated ARC A530M,Intel,4.0,True,15.6,1920,1080,141.21,False,Windows 11 OS
327,Lenovo ThinkBook 15 G5 21JFA016IN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512 GB SSD/ Win11),Lenovo,52990,4.35,AMD,AMD Ryzen 5,7530U,7.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,AMD Radeon AMD,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS
328,HP Spectre x360 16-aa0665TU Laptop (Intel Core Ultra 7/ 32GB/ 2TB SSD/ Win11 Home),HP,174490,4.2,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,32,LPDDR5X,2000, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS
329,HP 15s-fr5011TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,53799,4.45,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,16,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS
330,HP Omen 16-wf1026TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,176499,4.65,Intel,Intel Core i7,14700HX,14.0,20.0,8.0,12.0,0.0,0,28.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.1,1920,1080,136.83,False,Windows 11 OS
331,Chuwi Gemibook X Pro Laptop (Intel Celeron N100/ 8 GB/ 256 GB SSD/ Win11 Home),Chuwi,20990,4.45,Intel,Intel  ,N100,12.0,4.0,,,0.0,0,4.0,8,LPDDR5,256, SSD,Intel Integrated UHD Graphics,Intel,,True,14.1,1920,1080,156.23,False,Windows 11 OS
332,Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),Asus,43990,4.65,Intel,Intel Core i5,1135G7,11.0,4.0,,,0.0,0,8.0,16,DDR4,512, SSD,Intel Integrated Intel UHD,Intel,,True,14.0,1920,1080,157.35,False,Windows 11 OS
333,Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),Ultimus,15990,4.45,Intel,Intel Celeron ,N4020,,2.0,,,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD Graphics,Intel,,True,14.1,1366,768,111.14,False,Windows 11 OS
334,Lenovo IdeaPad Slim 3 15IRH8 83EM0025IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,59490,4.15,Intel,Intel Core i5,13420H,13.0,8.0,4.0,4.0,0.0,0,12.0,16,LPDDR5,512, SSD,Integrated Intel UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS
335,Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Dell,81990,4.6,Intel,Intel Core i5,13450HX,13.0,10.0,6.0,4.0,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
336,Dell ‎G16 7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Dell,187490,4.3,Intel,Intel Core i9,13900HX,13.0,24.0,8.0,16.0,0.0,0,32.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS
337,Lenovo IdeaPad Slim 3 83ER008DIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,53490,4.4,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,LPDDR5,512, SSD,Integrated Intel IrisXe Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS
338,Lenovo IdeaPad 1 15ALC7 82R400ERIN Laptop (AMD Ryzen 5 5500U / 16GB/ 512GB SSD/ Win11 Home),Lenovo,40490,4.6,AMD,AMD Ryzen 5,5500U,5.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,AMD Radeon,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS
339,Acer Aspire 5 A515-58P Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Acer,35999,4.25,Intel,Intel Core i3,1305U,13.0,5.0,1.0,4.0,0.0,0,6.0,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS
340,Lenovo Ideapad Slim 5 82XF0078IN Laptop (13th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),Lenovo,87190,4.45,Intel,Intel Core i7,13700H,13.0,14.0,6.0,8.0,0.0,0,20.0,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,16.0,2560,1600,188.68,False,Windows 11 OS
341,Dell Inspiron 7430 14 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,57990,4.45,Intel,Intel Core i3,1315U,13.0,6.0,2.0,4.0,0.0,0,8.0,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1200,161.73,True,Windows 11 OS
342,Lenovo IdeaPad Slim 5 14IAH8 83BF0043IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Lenovo,64990,4.1,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,LPDDR5,1000, SSD,Integrated Intel UHD Graphics,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS
343,Lenovo Ideapad Slim 5 82XD006GIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1TB SSD/ Win 11),Lenovo,74190,4.45,Intel,Intel Core i5,13420H,13.0,8.0,4.0,4.0,0.0,0,12.0,16,LPDDR5,1000, SSD,Integrated Intel UHD Graphics,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS
344,Jio JioBook Cloud Laptop (Octa Core/ 4GB/ 64GB eMMC/ JioOS),Jio,14999,4.15,MediaTek,Mediatek,MT8788,,8.0,,,0.0,0,,4,LPDDR4,64, Hard Disk,Arm Mali-G72 MP3 Graphics,ARM,,False,11.6,1366,768,135.09,False,jio
345,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),Acer,31990,4.75,Intel,Intel Core i3,N305,,8.0,,,0.0,0,8.0,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS
346,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Acer,45100,4.4,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS
347,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),Apple,230590,4.2,Apple,Apple M3 Pro,,,12.0,6.0,6.0,0.0,0,,18,,512, SSD,18 Core GPU,Apple,,False,16.2,3456,2234,254.02,False,Mac OS
348,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 1TB SSD/ macOS),Apple,176490,4.1,Apple,Apple M3,,,8.0,4.0,4.0,0.0,0,,8,,1000, SSD,10 Core GPU,Apple,,False,14.2,3024,1964,253.93,False,Mac OS
349,Apple MacBook Pro 14 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),Apple,289690,4.2,Apple,Apple M3 Max,,,14.0,10.0,4.0,0.0,0,,36,,1000, SSD,30 Core GPU,Apple,,False,14.2,3024,1964,253.93,False,Mac OS
350,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 1TB SSD/ macOS),Apple,224990,4.35,Apple,Apple M3 Pro,,,12.0,6.0,6.0,0.0,0,,18,,1000, SSD,18 Core GPU,Apple,,False,14.2,3024,1964,253.93,False,Mac OS
351,Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),Asus,16990,4.4,Intel,Intel Celeron ,N4500,,2.0,,,0.0,0,2.0,8,LPDDR4X,128, Hard Disk,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Chrome OS
352,Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,58900,4.35,AMD,AMD Ryzen 5,7535HS,7.0,6.0,,,0.0,0,12.0,8,DDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
353,Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,36990,4.2,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS
354,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,50390,4.4,AMD,AMD Ryzen 5,5500H,5.0,4.0,,,0.0,0,8.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
355,HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,94490,4.35,Intel,Intel Core i7,12650H,12.0,10.0,6.0,4.0,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
356,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),Microsoft,78890,4.2,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,8,LPDDR5,256, SSD,Intel Iris Xe Graphics,Intel,,False,12.4,1536,1024,148.87,True,Windows 11 OS
357,HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),HP,58999,4.65,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
358,HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),HP,50990,4.75,AMD,AMD Ryzen 7,5700U,5.0,8.0,,,0.0,0,16.0,16,DDR4,512, SSD,AMD Radeon,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS
359,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),Asus,79990,4.35,AMD,AMD Ryzen 7,5800HS,5.0,8.0,,,0.0,0,16.0,16,DDR4,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
360,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),Asus,47990,4.05,AMD,AMD Ryzen 5,7520U,7.0,4.0,,,0.0,0,8.0,16,LPDDR5,512, SSD,AMD Radeon AMD,AMD,,False,14.0,1920,1080,157.35,False,Windows 11 OS
361,Asus Vivobook 16 2023 X1605ZAB-MB342WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Asus,43990,4.05,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,16,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,16.0,1920,1200,141.51,False,Windows 11 OS
362,MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,44990,4.65,Intel,Intel Core i5,11260H,11.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650 Max Q,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
363,Lenovo Legion Slim 5 82Y9009JIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,132190,4.55,AMD,AMD Ryzen 7,7840HS,7.0,8.0,,,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS
364,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),Lenovo,32290,4.25,AMD,AMD Ryzen 3,7320U,7.0,4.0,,,0.0,0,8.0,8,LPDDR5,512, SSD,AMD Radeon 610M,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS
365,Asus Vivobook 16X K3605ZU-MB542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,75000,4.4,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,NVIDIA,6.0,False,16.0,1920,1200,141.51,False,Windows 11 OS
366,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,104990,4.75,Intel,Intel Core i5,13500H,13.0,12.0,4.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,NVIDIA,6.0,False,16.0,1920,1200,141.51,False,Windows 11 OS
367,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,66990,4.2,AMD,AMD Ryzen 7,6800H,6.0,8.0,,,0.0,0,16.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS
368,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,91190,4.4,Intel,Intel Core i5,1340P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,1000, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,14.0,2880,1800,242.59,True,Windows 11 OS
369,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),Asus,27990,4.65,Intel,Intel  ,N4500,,2.0,,,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD,Intel,,True,14.0,1920,1080,157.35,False,Windows 11 OS
